openalex_id,display_name,abstract,doi,type,publication_year,publication_date,cited_by_count,source_display_name,openalex_url,landing_page_url,pdf_url,best_oa_pdf_url,oa_url,is_oa,content_pdf_url
https://openalex.org/W4408072236,SegLGAD: Local-to-global industrial anomaly detection with visual segmentation model,,https://doi.org/10.1016/j.optlastec.2025.112633,article,2025,2025-03-01,2,Optics & Laser Technology,https://openalex.org/W4408072236,https://doi.org/10.1016/j.optlastec.2025.112633,,,,False,
https://openalex.org/W7125610088,Fair Foundation Models for Medical Image Analysis: Challenges and Perspectives,"Ensuring equitable Artificial Intelligence (AI) in healthcare demands systems that make unbiased decisions across all demographic groups, bridging technical innovation with ethical principles. Foundation Models (FMs), trained on vast datasets through self-supervised learning, enable efficient adaptation across medical imaging tasks while reducing dependency on labeled data. These models demonstrate potential for enhancing fairness, though significant challenges remain in achieving consistent performance across demographic groups. Our review indicates that effective bias mitigation in FMs requires systematic interventions throughout all stages of development. While previous approaches focused primarily on model-level bias mitigation, our analysis reveals that fairness in FMs requires integrated interventions throughout the development pipeline, from data documentation to deployment protocols. This comprehensive framework advances current knowledge by demonstrating how systematic bias mitigation, combined with policy engagement, can effectively address both technical and institutional barriers to equitable AI in healthcare. The development of equitable FMs represents a critical step toward democratizing advanced healthcare technologies, particularly for underserved populations and regions with limited medical infrastructure and computational resources.",https://doi.org/10.1145/3793542,article,2026,2026-01-24,2,ACM Transactions on Computing for Healthcare,https://openalex.org/W7125610088,https://doi.org/10.1145/3793542,,,,False,
https://openalex.org/W4385617219,Transfer Learning for Fine-grained Classification Using Semi-supervised Learning and Visual Transformers,"Fine-grained classification is a challenging task that involves identifying subtle differences between objects within the same category. This task is particularly challenging in scenarios where data is scarce. Visual transformers (ViT) have recently emerged as a powerful tool for image classification, due to their ability to learn highly expressive representations of visual data using self-attention mechanisms. In this work, we explore Semi-ViT, a ViT model fine tuned using semi-supervised learning techniques, suitable for situations where we have lack of annotated data. This is particularly common in e-commerce, where images are readily available but labels are noisy, nonexistent, or expensive to obtain. Our results demonstrate that Semi-ViT outperforms traditional convolutional neural networks (CNN) and ViTs, even when fine-tuned with limited annotated data. These findings indicate that Semi-ViTs hold significant promise for applications that require precise and fine-grained classification of visual data.",https://doi.org/10.52591/lxai202306183,article,2023,2023-06-18,7,,https://openalex.org/W4385617219,https://doi.org/10.52591/lxai202306183,https://doi.org/10.52591/lxai202306183,https://doi.org/10.52591/lxai202306183,https://doi.org/10.52591/lxai202306183,True,https://content.openalex.org/works/W4385617219.pdf
https://openalex.org/W4388239851,Risk Analysis of AIGC in Market Regulation,"The rapid rise of AIGC technology has greatly promoted the development of the digital economy, but also brought a series of potential risks. AIGC technology has made great progress in the generation of text, pictures, audio, and video. And its products have been applied in various scenarios in the c",https://doi.org/10.4108/eai.7-7-2023.2338069,article,2023,2023-01-01,7,,https://openalex.org/W4388239851,https://doi.org/10.4108/eai.7-7-2023.2338069,http://eudl.eu/pdf/10.4108/eai.7-7-2023.2338069,http://eudl.eu/pdf/10.4108/eai.7-7-2023.2338069,http://eudl.eu/pdf/10.4108/eai.7-7-2023.2338069,True,https://content.openalex.org/works/W4388239851.pdf
https://openalex.org/W4400806424,An improved deep learning model for sparse reconstruction of cavitation flow fields,"Recovering full states from limited observations provides supports for active control of the cavitation, preventing power loss due to cavitation erosion. Recent advances in deep learning provide essential support for constructing accurate state estimators. In this work, the commonly used CNNs (convolutional neural networks)-based encoder for reconstructing the full-state field from sparse observations is carefully investigated. The results reveal that the potential information loss and weak negative correlations between features generated by the encoder can significantly impair the feature representation capability of models. To address these issues, a specially designed transformer-based encoder is employed in this work to generate dense and positively correlated features for the decoder. Tests on the cavitation dataset demonstrate impressive improvements in prediction accuracy. Moreover, visualizations of the training process also confirm the enhanced convergence speed due to the model improvements. Notably, the model represents the first specifically designed deep learning model for predicting velocity fields from sparse pressure observations on the hydrofoil. The proposed model holds the promise to achieve accurate flow field reconstruction, providing support for active cavitation control aimed at enhancing turbine operational efficiency and reducing power loss.",https://doi.org/10.1063/5.0216945,article,2024,2024-07-01,6,Physics of Fluids,https://openalex.org/W4400806424,https://doi.org/10.1063/5.0216945,,,,False,
https://openalex.org/W4297236822,Deep preconditioners and their application to seismic wavefield processing,"Seismic data processing heavily relies on the solution of physics-driven inverse problems. In the presence of unfavourable data acquisition conditions (e.g., regular or irregular coarse sampling of sources and/or receivers), the underlying inverse problem becomes very ill-posed and prior information is required to obtain a satisfactory solution. Sparsity-promoting inversion, coupled with fixed-basis sparsifying transforms, represent the go-to approach for many processing tasks due to its simplicity of implementation and proven successful application in a variety of acquisition scenarios. Nevertheless, such transforms rely on the assumption that seismic data can be represented as a linear combination of a finite number of basis functions. Such an assumption may not always be fulfilled, thus producing sub-optimal solutions. Leveraging the ability of deep neural networks to find compact representations of complex, multi-dimensional vector spaces, we propose to train an AutoEncoder network to learn a nonlinear mapping between the input seismic data and a representative latent manifold. The trained decoder is subsequently used as a nonlinear preconditioner for the solution of the physics-driven inverse problem at hand. Through synthetic and field data examples, the proposed nonlinear, learned transformations are shown to outperform fixed-basis transforms and converge faster to the sought solution for a variety of seismic processing tasks, ranging from deghosting to wavefield separation with both regularly and irregularly subsampled data.",https://doi.org/10.3389/feart.2022.997788,article,2022,2022-09-26,5,Frontiers in Earth Science,https://openalex.org/W4297236822,https://doi.org/10.3389/feart.2022.997788,https://www.frontiersin.org/articles/10.3389/feart.2022.997788/pdf,https://www.frontiersin.org/articles/10.3389/feart.2022.997788/pdf,https://www.frontiersin.org/articles/10.3389/feart.2022.997788/pdf,True,https://content.openalex.org/works/W4297236822.pdf
https://openalex.org/W4387665199,Learning the imaging mechanism directly from optical microscopy observations,"The optical microscopy image plays an important role in scientific research through the direct visualization of the nanoworld, where the imaging mechanism is described as the convolution of the point spread function (PSF) and emitters. Based on a priori knowledge of the PSF or equivalent PSF, it is possible to achieve more precise exploration of the nanoworld. However, it is an outstanding challenge to directly extract the PSF from microscopy images. Here, with the help of self-supervised learning, we propose a physics-informed masked autoencoder (PiMAE) that enables a learnable estimation of the PSF and emitters directly from the raw microscopy images. We demonstrate our method in synthetic data and real-world experiments with significant accuracy and noise robustness. PiMAE outperforms DeepSTORM and the Richardson–Lucy algorithm in synthetic data tasks with an average improvement of 19.6% and 50.7% (35 tasks), respectively, as measured by the normalized root mean square error (NRMSE) metric. This is achieved without prior knowledge of the PSF, in contrast to the supervised approach used by DeepSTORM and the known PSF assumption in the Richardson–Lucy algorithm. Our method, PiMAE, provides a feasible scheme for achieving the hidden imaging mechanism in optical microscopy and has the potential to learn hidden mechanisms in many more systems.",https://doi.org/10.1364/prj.488310,article,2023,2023-10-16,4,Photonics Research,https://openalex.org/W4387665199,https://doi.org/10.1364/prj.488310,,,,False,
https://openalex.org/W4388002106,Artificial General Intelligence (AGI) for Medical Education and Training,"Artificial General Intelligence (AGI) has garnered worldwide attentionas a transformative technology, thanks to the emergence of groundbreaking Large AI Models (LAMs), including Large Language Models, LargeVision Models, and Large Multi-Modal Models. AGI represents an ambitious endeavor to replicate human intelligence within computer systems,making it a pivotal technology poised to revolutionize Medical Training.Fueled by recent advancements in large pre-trained models, AGI signifiesa remarkable stride in empowering machines to perform tasks demanding human-level intelligence. These tasks encompass reasoning, problem solving, decision-making, and even the comprehension of human emotionsand social interactions. This work conducts a comprehensive explorationof AGI, elucidating its fundamental concepts, capabilities, scope, andtransformative potential in the realm of Medical Education and Training. It specifically delves into Medical Simulation Environments, Interactive Virtual Labs, Humanoid Robots in Medical Education, ContinuingMedical Education (CME), Personalized Learning Pathways, IntelligentTutoring Systems, Natural Language Processing for Medical Texts, Clinical Decision Support, and Automated Assessment Tools. The examination encompasses a thorough analysis of the prospective advantages,challenges, limitations, risks, and ethical considerations that AGI posesto Medical education and training programs, as well as its implications forMedical educators. The development of AGI necessitates fostering interdisciplinary collaboration between educators and AI engineers to propelresearch and application endeavors in this transformative field.",https://doi.org/10.31730/osf.io/xytzm,preprint,2023,2023-10-27,4,,https://openalex.org/W4388002106,https://doi.org/10.31730/osf.io/xytzm,https://osf.io/xytzm/download,https://osf.io/xytzm/download,https://osf.io/xytzm/download,True,https://content.openalex.org/works/W4388002106.pdf
https://openalex.org/W4400979646,Pretraining of 3D image segmentation models for retinal OCT using denoising-based self-supervised learning,"Deep learning algorithms have allowed the automation of segmentation for many biomarkers in retinal OCTs, enabling comprehensive clinical research and precise patient monitoring. These segmentation algorithms predominantly rely on supervised training and specialised segmentation networks, such as U-Nets. However, they require segmentation annotations, which are challenging to collect and require specialized expertise. In this paper, we explore leveraging 3D self-supervised learning based on image restoration techniques, that allow to pretrain 3D networks with the aim of improving segmentation performance. We test two methods, based on image restoration and denoising. After pretraining on a large 3D OCT dataset, we evaluate our weights by fine-tuning them on two challenging fluid segmentation datasets utilising different amount of training data. The chosen methods are easy to set up while providing large improvements for fluid segmentation, enabling the reduction of the amount of required annotation or an increase in the performance. Overall, the best results were obtained for denoising-based SSL methods, with higher results on both fluid segmentation datasets as well as faster pretraining durations.",https://doi.org/10.1364/boe.524603,article,2024,2024-07-25,4,Biomedical Optics Express,https://openalex.org/W4400979646,https://doi.org/10.1364/boe.524603,,,https://doi.org/10.1364/boe.524603,True,
https://openalex.org/W4406781476,scMMAE: masked cross-attention network for single-cell multimodal omics fusion to enhance unimodal omics,"Multimodal omics provide deeper insight into the biological processes and cellular functions, especially transcriptomics and proteomics. Computational methods have been proposed for the integration of single-cell multimodal omics of transcriptomics and proteomics. However, existing methods primarily concentrate on the alignment of different omics, overlooking the unique information inherent in each omics type. Moreover, as the majority of single-cell cohorts only encompass one omics, it becomes critical to transfer the knowledge learnt from multimodal omics to enhance unimodal omics analysis. Therefore, we proposed a novel framework that leverages masked autoencoder with cross-attention mechanism, called scMMAE (single-cell multimodal masked autoencoder), to fuse multimodal omics and enhance unimodal omics analysis. scMMAE simultaneously captures both the shared features and the distinctive information of two single-cell omics modalities and transfers the knowledge to enhance single-cell transcriptome data. Comparative evaluations against benchmarking methods across various cohorts revealed a notable improvement, with an increase of up to 21% in the adjusted Rand index and up to 12% in normalized mutual information in the context of multimodal fusion. In the realm of unimodal omics, scMMAE demonstrated an overall enhancement of approximately 20% in the adjusted Rand index and nearly 10% in normalized mutual information. Other nine metrics, including the Fowlkes-Mallows index and silhouette coefficient, further underscored the high performance of scMMAE. Significantly, scMMAE exhibits an elevated level of proficiency in distinguishing between different cell types, particularly on CD4 and CD8 T cells. Availability and implementation: scMMAE source code at https://github.com/DM0815/scMMAE/.",https://doi.org/10.1093/bib/bbaf010,article,2024,2024-11-22,4,Briefings in Bioinformatics,https://openalex.org/W4406781476,https://doi.org/10.1093/bib/bbaf010,https://academic.oup.com/bib/article-pdf/26/1/bbaf010/61616555/bbaf010.pdf,https://academic.oup.com/bib/article-pdf/26/1/bbaf010/61616555/bbaf010.pdf,https://academic.oup.com/bib/article-pdf/26/1/bbaf010/61616555/bbaf010.pdf,True,https://content.openalex.org/works/W4406781476.pdf
https://openalex.org/W4404257449,Multi-level similarity transfer and adaptive fusion data augmentation for few-shot object detection,,https://doi.org/10.1016/j.jvcir.2024.104340,article,2024,2024-11-12,3,Journal of Visual Communication and Image Representation,https://openalex.org/W4404257449,https://doi.org/10.1016/j.jvcir.2024.104340,,,,False,
https://openalex.org/W4410857019,CPIA dataset: a large-scale comprehensive pathological image analysis dataset for self-supervised learning pre-training,,https://doi.org/10.1016/j.bspc.2025.108148,article,2025,2025-05-29,3,Biomedical Signal Processing and Control,https://openalex.org/W4410857019,https://doi.org/10.1016/j.bspc.2025.108148,,,,False,
https://openalex.org/W4390069482,A Novel Video Understanding Network Based on Poolformer and Transformer,"This paper introduces a new video understanding network referred to as 'ViViP' (Video Vision Poolformer), which leverages poolformer and transformer techniques. It begins by encoding video frames using sequential poolformer layers. The ensuing output token is then processed by a Transformer, and the class token is subsequently used in a Multilayer Perceptron (MLP) for classification. ViViP shows notable results across multiple action recognition benchmarks, achieving the highest reported accuracy on UCF-101 and substantial accuracy on HMDB-51. Additionally, our model exhibits faster training speeds than other popular networks, such as SlowFast, TimeSformer, and TSN, allowing its usage with longer video clips. Our experiment, which compares different token-mixer modules, finds that the poolformer achieves the best classification accuracy among the examined design choices, reaching 98.4% on UCF-101 and 71.6% on HMDB-51.",https://doi.org/10.1145/3627915.3627926,article,2023,2023-10-17,2,,https://openalex.org/W4390069482,https://doi.org/10.1145/3627915.3627926,,,,False,
https://openalex.org/W4409918210,Transformative Deep Learning Approaches for Enhanced Image Analysis and Processing,"This chapter examines how transformative deep learning is revolutionizing image processing and analysis, especially in the context of complex imaging tasks. Even with major improvements, accuracy and efficiency issues are still common. To address these challenges, we discussed different methods that integrate different deep learning architectures, such as convolutional neural networks (CNNs), RCNN and their variants, with sophisticated data preprocessing approaches. A thorough analysis of model architectures demonstrates the significant advantages deep learning provides over conventional techniques, improving diagnostic precision and effectiveness while facilitating individualized care in a variety of fields, including remote sensing, self-driving vehicles, and medical imaging. In the chapter, we critically review the literature, represent a major step forward in the applications of deep learning for advanced image analysis and processing, demonstrating its potential to address current limitations and drive future advancements.",https://doi.org/10.4018/979-8-3693-9045-0.ch014,book-chapter,2025,2025-04-29,2,Advances in computational intelligence and robotics book series,https://openalex.org/W4409918210,https://doi.org/10.4018/979-8-3693-9045-0.ch014,,,,False,
https://openalex.org/W4413329641,A masked autoencoder-based three-dimensional foundation model for vortex identification,"Vortex identification is crucial for exploring physical mechanisms in fluid dynamics. Physics-based methods are computationally efficient but lack accuracy in identifying complex vortex structures. Data-driven approaches enable faster and more objective identification but are typically limited to two-dimensional simulations with large amounts of training data and often struggle with generalization. To address these challenges, we propose a Masked Autoencoder-based Three-Dimensional Foundation Model. First, to overcome the difficulty of extending existing pretraining strategies to three-dimensional simulations, we design a pretraining strategy based on a Masked Autoencoder that incorporates a Shifted Window Transformer architecture. By leveraging the sliding window attention mechanism, we reduce computational costs and enhance the model's ability to extract local features in the flow field. Then, to address the issue of sparse training data in real-world simulation scenarios, we fine-tune the pretrained model for vortex identification. Using the encoder's strong feature extraction capabilities from the pretrained model, we perform supervised training to learn the nonlinear mapping between flow field data and ground truth, even under limited data conditions. Finally, to enhance the model's generalization ability, we apply a high masking ratio to reconstruct the partial differential equations (PDEs) data, forcing the model to learn general latent representations. This improves adaptability across diverse physical fields for vortex identification tasks. Extensive experiments conducted on 13 PDE datasets demonstrate the method's effectiveness, showing superior performance in identifying vortex structures in out-of-distribution cases with sparse data.",https://doi.org/10.1063/5.0281019,article,2025,2025-08-01,2,Physics of Fluids,https://openalex.org/W4413329641,https://doi.org/10.1063/5.0281019,,,https://doi.org/10.1063/5.0281019,True,
https://openalex.org/W4403111801,Deep Learning Applications in Microscopy: Segmentation and Tracking,"This paper reports the application of deep learning techniques in bright-field transmission electron microscopy image segmentation and tracking, in order to understand dynamic changes of nanoparticles during high-temperature sintering. Four state-of-the-art deep learning models, YOLO v8n-seg, Swin- UNet, VMamba , and EfficientSAM -tiny, were used and their performances were compared. The results show that EfficientSAM -tiny performs best in the segmentation task, achieving the highest accuracy ( IoU 0.99672, Dice Coefficient 0.99836). In the tracking task, combining EfficientSAM -tiny with the DeAOT model successfully achieves efficient tracking and accurate identification of nanoparticles in microscope videos. The effectiveness and reliability of the method is verified by analyzing the video of the nanoparticle sintering process at a high temperature of 800°C. These results demonstrate the potential of deep learning techniques in microscope image analysis and introduce a new method from computer vision for microscope video tracking and analysis in materials science.",https://doi.org/10.69761/hdta8338,article,2024,2024-10-03,1,,https://openalex.org/W4403111801,https://doi.org/10.69761/hdta8338,,,https://doi.org/10.69761/hdta8338,True,
https://openalex.org/W4407215276,Research on Feature Extraction and Classification for Unstructured Data Based on Deep Learning,"With the rapid growth of unstructured data such as text, images, audio, and video, traditional data analysis techniques are facing great challenges in dealing with the complexity and high dimensionality of such data. In this study, we propose a multimodal enhanced Transformer model to process and fuse different types of unstructured data by improving the self-attention mechanism and designing a multi-stream input architecture. Firstly, the model adopts a multi-stream input structure, each stream processes a data modality separately, and maps the data of each modality to the feature space of the same dimension through a dedicated preprocessing and coding network to form a unified representation. Subsequently, a cross-modal self-attention mechanism is introduced into the model, which can establish a global dependency between different modalities and automatically learn the correlation between modal features, so as to extract key features more accurately in the classification process. In order to reduce the computational complexity, an optimization algorithm based on sparse matrix is used to enable the model to efficiently process long sequences and high-dimensional data. Experimental analysis on the benchmark dataset shows that the proposed model is superior to the existing methods in terms of accuracy, precision and recall.",https://doi.org/10.1109/icaice63571.2024.10864093,article,2024,2024-11-08,1,,https://openalex.org/W4407215276,https://doi.org/10.1109/icaice63571.2024.10864093,,,,False,
https://openalex.org/W4407683830,VIRL: Volume-Informed Representation Learning towards few-shot manufacturability estimation,"Abstract Designing for manufacturing poses significant challenges in part due to the computation bottleneck of Computer-Aided Manufacturing (CAM) simulations. Although deep learning as an alternative offers fast inference, its performance is dependently bounded by the need for abundant training data. Representation learning, particularly through pre-training, offers promise for few-shot learning, aiding in manufacturability tasks where data can be limited. This work introduces VIRL, a Volume-Informed Representation Learning approach to pre-train a 3D geometric encoder. The pretrained model is evaluated across four manufacturability indicators obtained from CAM simulations: subtractive machining (SM) time, additive manufacturing (AM) time, residual von Mises stress, and blade collisions during Laser Power Bed Fusion process. Across all case studies, the model pre-trained by VIRL shows substantial enhancements in generalizability, as measured by R2 regression results, with improved performance on limited data and superior predictive accuracy with larger datasets. Regarding deployment strategy, case-specific phenomenon exists where finetuning VIRL-pretrained models adversely affects AM tasks with limited data but benefits SM time prediction. Moreover, the efficacy of Low-rank adaptation (LoRA), which balances between probing and finetuning, is explored. LoRA shows stable performance akin to probing with limited data, while achieving a higher upper bound than probing as data size increases, without the computational costs of finetuning. Furthermore, static normalization of manufacturing indicators consistently performs well across tasks, while dynamic normalization enhances performance when a reliable task dependent input is available.",https://doi.org/10.1007/s10845-025-02575-8,article,2025,2025-02-18,1,Journal of Intelligent Manufacturing,https://openalex.org/W4407683830,https://doi.org/10.1007/s10845-025-02575-8,https://link.springer.com/content/pdf/10.1007/s10845-025-02575-8.pdf,https://link.springer.com/content/pdf/10.1007/s10845-025-02575-8.pdf,https://link.springer.com/content/pdf/10.1007/s10845-025-02575-8.pdf,True,https://content.openalex.org/works/W4407683830.pdf
https://openalex.org/W4408899129,fNIRS Foundation Model for Few-Shot Based fNIRS Classification,"Functional near-infrared spectroscopy (fNIRS) is a non-invasive technique with significant potential for applications in brain-computer interfaces (BCIs) including mental health diagnostics and cognitive state monitoring. However, the reliance on large labeled datasets for high-performing classification methods poses a critical challenge, given the time-consuming and resource-intensive nature of fNIRS data collection. To address this, we propose a novel foundation model for fNIRS data based on a self-supervised masked autoencoder framework. The proposed method enables efficient pre-training on unlabeled data, reducing the dependence on labeled datasets while maintaining robust performance for downstream tasks. Experimental results demonstrate that the proposed model achieves performance comparable to supervised learning approaches while requiring only one-third of the labeled training data. It consistently outperforms state-of-the-art self-supervised models in both linear probing and fine-tuning settings. Moreover, ablation studies show that a larger masking size aligns with the low-frequency nature of fNIRS signals, enabling the model to capture broader patterns and further enhance classification accuracy. These findings validate the proposed method as an effective and scalable solution for fNIRS-based classification tasks.",https://doi.org/10.1109/bci65088.2025.10931275,article,2025,2025-02-24,1,,https://openalex.org/W4408899129,https://doi.org/10.1109/bci65088.2025.10931275,,,,False,
https://openalex.org/W4413077060,View-label driven cross-space structure alignment for incomplete multi-view partial multi-label classification,"Despite significant advancements in multi-view multi-label learning driven by its broad applicability, real-world scenarios frequently suffer from dual incompleteness in both view and label spaces due to data acquisition uncertainties. The incompleteness of multi-view features degrades the comprehensiveness of sample representations, leading to failure in capturing semantically discriminative patterns essential for classification. To address the aforementioned challenges, we propose a novel learning framework termed V iew- L abel Driven C ross-Space S tructure A lignment Network (VLCSA). Departing from existing low-quality view completion approaches, we devise a view-label hybrid-driven autoencoder (VLAE) that extracts discriminative view-specific features through joint optimization of cross-view semantic consistency and label-guided instance-level embeddings, which allows for accurate reconstruction of missing views. Furthermore, we propose cross-space structure alignment (CSA), which imposes view-label hybrid-driven losses on both original and complete feature spaces to enforce structural consistency between partial and holistic semantic topologies. Recognizing the suboptimal data reconstruction quality during initial training phases, we propose phase-aware excitation (PAE) to mitigate error accumulation in early-stage learning. Additionally, we introduce star-shaped interactive sharing module (SIS) that facilitates efficient cross-view information exchange while leveraging view complementarity to ensure consistent and robust feature aggregation, circumventing conflicts with view-consistency alignment objectives. d on five widely-adopted benchmark datasets indicate that the proposed VLCSA framework outperforms numerous established baselines in terms of comprehensive evaluation metrics.",https://doi.org/10.1007/s44443-025-00130-2,article,2025,2025-07-17,1,Journal of King Saud University - Computer and Information Sciences,https://openalex.org/W4413077060,https://doi.org/10.1007/s44443-025-00130-2,https://link.springer.com/content/pdf/10.1007/s44443-025-00130-2.pdf,https://link.springer.com/content/pdf/10.1007/s44443-025-00130-2.pdf,https://link.springer.com/content/pdf/10.1007/s44443-025-00130-2.pdf,True,https://content.openalex.org/works/W4413077060.pdf
https://openalex.org/W4414968304,A Comprehensive Investigation into Semantic Segmentation and its Applications,,https://doi.org/10.1007/s42979-025-04436-w,article,2025,2025-10-08,1,SN Computer Science,https://openalex.org/W4414968304,https://doi.org/10.1007/s42979-025-04436-w,,,,False,
https://openalex.org/W7115695249,Network-aware self-supervised learning enables high-content phenotypic screening for genetic modifiers of neuronal activity dynamics,,https://doi.org/10.1038/s42256-025-01156-x,article,2025,2025-12-17,1,Nature Machine Intelligence,https://openalex.org/W7115695249,https://doi.org/10.1038/s42256-025-01156-x,,,,False,
https://openalex.org/W7128493351,Impact of Optimizers on Transformer Models for Classification of Olive Fruit Disease,,https://doi.org/10.1007/s10341-026-01774-8,article,2026,2026-02-01,1,Applied Fruit Science,https://openalex.org/W7128493351,https://doi.org/10.1007/s10341-026-01774-8,,,,False,
https://openalex.org/W4320498007,Few-shot learning for seismic facies segmentation via prototype learning,"Abstract The mapping of seismic facies from seismic data is considered a multiclass image semantic segmentation problem. Despite the signification progress made by the deep learning methods in seismic prospecting, the dense prediction problem of seismic facies requires large amounts of annotated seismic facies data, which often are unavailable. These valuable labels are only helpful in one model and field due to geologic heterogeneity. To overcome these challenges, we have developed a few-shot seismic facies segmentation model. Few-shot learning has been designed to learn to perform with very few labels and we design reconstructing masked traces as a pretext task for self-supervised learning to obtain a good feature extractor. By these, this model can use all seismic data from different fields, which is different from image data as the texture-based data. With two different seismic data in turn as a meta-training set and a meta-testing set, our model works well in one- and five-shot settings, which means only one label and five labels, respectively.",https://doi.org/10.1190/geo2022-0281.1,article,2023,2023-02-13,6,Geophysics,https://openalex.org/W4320498007,https://doi.org/10.1190/geo2022-0281.1,,,,False,
https://openalex.org/W4387214769,Self-Supervised Learning to More Efficiently Generate Segmentation Masks for Wrist Ultrasound,,https://doi.org/10.1007/978-3-031-44521-7_8,book-chapter,2023,2023-01-01,5,Lecture notes in computer science,https://openalex.org/W4387214769,https://doi.org/10.1007/978-3-031-44521-7_8,,,,False,
https://openalex.org/W4388855498,Self-supervised Animal Detection in Indoor Environment,"Animal detection holds great potential for applications in animal farming, conservation and ecological studies. However, it faces challenges such as limited data availability and varying environmental conditions. Then challenges pose difficulties in developing precise detection models using traditional supervised learning techniques that rely on large amounts of labelled data. Moreover, factors like illumination changes and occlusion due to animal motion further complicate the detection process. This study explored a novel approach based on self-supervised learning for animal detection. In a nutshell, we leveraged various self-supervised learning methods to extract meaningful features from unlabeled data, which were then utilized for animal detection using our custom-built dataset. Our research sheds light on the efficacy of self-supervised learning in tackling the difficulties posed by a scarcity of labelled data and environmental fluctuations. Moreover, our methodology provides valuable insights for enhancing animal detection in studies related to industrial farming.",https://doi.org/10.1109/ipta59101.2023.10320047,article,2023,2023-10-16,5,,https://openalex.org/W4388855498,https://doi.org/10.1109/ipta59101.2023.10320047,,,,False,
https://openalex.org/W4387528265,Workpiece tracking based on improved SiamFC++ and virtual dataset,,https://doi.org/10.1007/s00530-023-01185-9,article,2023,2023-10-11,4,Multimedia Systems,https://openalex.org/W4387528265,https://doi.org/10.1007/s00530-023-01185-9,,,,False,
https://openalex.org/W4388737411,Integrating Spatial Prior Adapter for Enhancing SAM Performance in Medical Image Segmentation,"The Segment Anything Model (SAM) has emerged as a focal point of interest within the domain of image segmentation. Capitalizing on extensive pretraining with vast datasets and an interactive prompting mechanism, SAM stands out as a formidable base model for natural image segmentation tasks. However, a number of empirical studies indicate that SAM's performance diminishes substantially when applied to standard medical segmentation tasks. This is largely attributed to the modal and feature disparities between natural and medical images. In response to this challenge, this study introduces a novel, parameter-efficient fine-tuning approach termed the Spatial Prior Adapter (SPA). SPA leverages convolutional neural networks (CNNs) to capture multi-scale features, which are seamlessly amalgamated with the features harnessed from the SAM image encoder. Notably, during the model's fine-tuning phase, the SAM image encoder is frozen, enabling exclusive refinement of the SPA for optimal parameter calibration. Experimental evaluations on two medical segmentation datasets validate the effectiveness of our proposed method.",https://doi.org/10.1109/gcce59613.2023.10315265,article,2023,2023-10-10,4,,https://openalex.org/W4388737411,https://doi.org/10.1109/gcce59613.2023.10315265,,,,False,
https://openalex.org/W4386094778,Cross-Modal Representation Learning,"Abstract Cross-modal representation learning is an essential part of representation learning, which aims to learn semantic representations for different modalities including text, audio, image and video, etc., and their connections. In this chapter, we introduce the development of cross-modal representation learning from shallow to deep, and from respective to unified in terms of model architectures and learning mechanisms for different modalities and tasks. After that, we review how cross-modal capabilities can contribute to complex real-world applications.",https://doi.org/10.1007/978-981-99-1600-9_7,book-chapter,2023,2023-01-01,3,,https://openalex.org/W4386094778,https://doi.org/10.1007/978-981-99-1600-9_7,https://link.springer.com/content/pdf/10.1007/978-981-99-1600-9_7.pdf,https://link.springer.com/content/pdf/10.1007/978-981-99-1600-9_7.pdf,https://link.springer.com/content/pdf/10.1007/978-981-99-1600-9_7.pdf,True,https://content.openalex.org/works/W4386094778.pdf
https://openalex.org/W4387821781,Representation learning with unconditional denoising diffusion models for dynamical systems,"Abstract. We propose denoising diffusion models for data-driven representation learning of dynamical systems. In this type of generative deep learning, a neural network is trained to denoise and reverse a diffusion process, where Gaussian noise is added to states from the attractor of a dynamical system. Iteratively applied, the neural network can then map samples from isotropic Gaussian noise to the state distribution. We showcase the potential of such neural networks in experiments with the Lorenz 63 system. Trained for state generation, the neural network can produce samples, almost indistinguishable from those on the attractor. The model has thereby learned an internal representation of the system, applicable on different tasks than state generation. As a first task, we fine-tune the pre-trained neural network for surrogate modelling by retraining its last layer and keeping the remaining network as a fixed feature extractor. In these low-dimensional settings, such fine-tuned models perform similarly to deep neural networks trained from scratch. As a second task, we apply the pre-trained model to generate an ensemble out of a deterministic run. Diffusing the run, and then iteratively applying the neural network, conditions the state generation, which allows us to sample from the attractor in the run's neighboring region. To control the resulting ensemble spread and Gaussianity, we tune the diffusion time and, thus, the sampled portion of the attractor. While easier to tune, this proposed ensemble sampler can outperform tuned static covariances in ensemble optimal interpolation. Therefore, these two applications show that denoising diffusion models are a promising way towards representation learning for dynamical systems.",https://doi.org/10.5194/egusphere-2023-2261,preprint,2023,2023-10-20,3,,https://openalex.org/W4387821781,https://doi.org/10.5194/egusphere-2023-2261,,,https://doi.org/10.5194/egusphere-2023-2261,True,
